what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1416918068349
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1416918070081
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1416918105694
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1416918112480
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1416918131121
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1416918131464
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1416918131527
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1416918137267
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1416918144521
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1416918162678
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1416918165205
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1416918171991
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1416918172147
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1416918175189
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1416918177638
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1416918179760
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1416918209741
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1416918214764
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1416918217011
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1416918219039
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1416918219054
