what,kind,bundleId,bundleVersion,description,time
java.vm.version,sysinfo,,,"21.0-b17",1439518954878
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1439518956326
started,bundle,org.eclipse.wst.server.core,1.1.303.v20110816_1717,"org.eclipse.wst.server.core",1439518957727
started,bundle,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui",1439518957898
started,bundle,org.eclipse.jdt.debug,3.7.1.v20110802_r371,"org.eclipse.jdt.debug",1439518958350
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui",1439518958895
started,bundle,org.eclipse.jst.servlet.ui,1.1.501.v201108220630,"org.eclipse.jst.servlet.ui",1439518959673
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1439518961105
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1439518984324
opened,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1439518984460
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1439518995234
started,bundle,org.eclipse.wst.jsdt.debug.rhino.ui,1.0.0.v201103232243,"org.eclipse.wst.jsdt.debug.rhino.ui",1439518996215
started,bundle,org.eclipse.wst.jsdt.core,1.1.101.v201108151912,"org.eclipse.wst.jsdt.core",1439518996448
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1439518997194
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1439519000142
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1439519013218
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1439519032311
error,log,,,"Could not write: Z:\\spic\\.metadata\\.mylyn\\repositories.xml.zip",1439519032683
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1439519033406
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1439519039365
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1439519050571
error,log,,,"Unexpected runtime error while computing a text hover",1439519051640
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1439519057614
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1439519067596
error,log,,,"Unexpected runtime error while computing a text hover",1439519073970
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1439519092363
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1439519094320
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1439519099625
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1439519196044
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1439519196048
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1439519205280
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1439519205806
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1439519234753
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1439519234759
started,bundle,org.eclipse.pde.ui,3.6.100.v20110603,"org.eclipse.pde.ui",1439519234770
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1439519269895
error,log,,,"Unexpected runtime error while computing a text hover",1439519284401
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1439519308963
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1439519317200
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1439519318516
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1439519321683
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1439519323039
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1439519325619
error,log,,,"Unexpected runtime error while computing a text hover",1439519340694
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1439519344654
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1439519369301
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1439519370759
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1439519375402
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1439519402673
error,log,,,"Unexpected runtime error while computing a text hover",1439519409151
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1439519414514
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1439519419477
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1439519435681
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1439519438531
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1439519445581
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1439519458027
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1439519458030
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1439519465802
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1439519467458
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1439519477254
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1439519491912
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1439519504647
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1439519510276
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1439519542759
started,bundle,org.eclipse.jpt.jaxb.ui,1.1.1.v201108080010,"org.eclipse.jpt.jaxb.ui",1439519542770
started,bundle,org.eclipse.jpt.jpa.ui,3.0.1.v201108080010,"org.eclipse.jpt.jpa.ui",1439519542821
started,bundle,org.eclipse.jpt.common.core,1.0.1.v201108080010,"org.eclipse.jpt.common.core",1439519542890
started,bundle,org.eclipse.jpt.jpa.core,3.0.1.v201109073010,"org.eclipse.jpt.jpa.core",1439519542900
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1439519543175
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1439519543205
started,bundle,org.eclipse.pde.api.tools,1.0.301.v20110728_r371,"org.eclipse.pde.api.tools",1439519543272
started,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1439519543273
started,bundle,org.eclipse.jpt.jaxb.core,1.0.1.v201108080010,"org.eclipse.jpt.jaxb.core",1439519543686
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1439519548012
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1439519549449
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1439519554604
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1439519570312
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1439519572155
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1439519581422
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1439519586809
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1439519596203
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1439519605645
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1439519625674
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1439519632008
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1439519639552
